n1	text	pos	n2	itext
1425	advisory	aj0	536	NULL
856	obscure	aj0	536	NULL
1643	part-time	aj0	535	NULL
1211	integrated	aj0	535	NULL
1465	indirect	aj0	535	NULL
1572	structural	aj0	535	NULL
796	wary	aj0	535	NULL
793	stiff	aj0	534	NULL
850	bleak	aj0	533	NULL
2080	marginal	aj0	532	NULL
1068	coherent	aj0	531	NULL
923	predictable	aj0	531	NULL
1263	selective	aj0	530	NULL
1859	chinese	aj0	530	NULL
951	simplest	ajs	529	NULL
2029	statistical	aj0	529	NULL
817	incapable	aj0	529	NULL
2142	ethnic	aj0	529	NULL
932	fantastic	aj0	527	NULL
766	closest	ajs	527	NULL
795	imminent	aj0	525	NULL
1277	intermediate	aj0	525	NULL
796	invaluable	aj0	524	NULL
992	innovative	aj0	523	NULL
789	embarrassing	aj0	523	NULL
1044	delightful	aj0	522	NULL
813	noticeable	aj0	522	NULL
1647	vertical	aj0	522	NULL
816	vicious	aj0	522	NULL
899	unclear	aj0	522	NULL
1039	ashamed	aj0	521	NULL
901	passionate	aj0	521	NULL
2064	organic	aj0	520	NULL
1093	preliminary	aj0	520	NULL
980	selected	aj0	519	NULL
6480	soviet	aj0	519	NULL
780	would-be	aj0	517	NULL
1077	horrible	aj0	517	NULL
822	unfamiliar	aj0	516	NULL
785	prone	aj0	514	NULL
1055	static	aj0	513	NULL
816	still	aj0	513	NULL
779	varying	aj0	513	NULL
2054	involved	aj0	513	NULL
840	trivial	aj0	511	NULL
1350	swiss	aj0	510	NULL
951	meaningful	aj0	510	NULL
1913	medieval	aj0	510	NULL
830	integral	aj0	509	NULL
1082	large-scale	aj0	508	NULL
872	mobile	aj0	508	NULL
762	instant	aj0	507	NULL
2707	disabled	aj0	507	NULL
750	heavier	ajc	506	NULL
1299	objective	aj0	506	NULL
875	unprecedented	aj0	505	NULL
1227	canadian	aj0	505	NULL
1105	assistant	aj0	504	NULL
905	sunny	aj0	501	NULL
861	enjoyable	aj0	501	NULL
745	unsatisfactory	aj0	500	NULL
840	memorable	aj0	499	NULL
1433	abstract	aj0	499	NULL
688	dubious	aj0	499	NULL
1276	sacred	aj0	498	NULL
1184	short-term	aj0	498	NULL
1141	implicit	aj0	493	NULL
1220	super	aj0	492	NULL
831	renewed	aj0	492	NULL
783	premature	aj0	492	NULL
800	astonishing	aj0	491	NULL
819	tense	aj0	490	NULL
936	rival	aj0	490	NULL
685	satisfying	aj0	490	NULL
744	humble	aj0	487	NULL
889	fun	aj0	487	NULL
690	preferable	aj0	486	NULL
967	prior	aj0	485	NULL
1603	post-war	aj0	485	NULL
1049	arbitrary	aj0	485	NULL
1251	philosophical	aj0	483	NULL
715	lighter	ajc	482	NULL
1109	noble	aj0	482	NULL
913	agreed	aj0	481	NULL
865	driving	aj0	481	NULL
1204	expert	aj0	481	NULL
1887	imperial	aj0	480	NULL
694	robust	aj0	480	NULL
787	depressed	aj0	479	NULL
875	bottom	aj0	476	NULL
868	desired	aj0	475	NULL
792	unwanted	aj0	475	NULL
869	virtual	aj0	475	NULL
914	wicked	aj0	474	NULL
1011	adjacent	aj0	474	NULL
1894	biological	aj0	473	NULL
769	consequent	aj0	473	NULL
815	worldwide	aj0	473	NULL
785	repeated	aj0	471	NULL
996	parallel	aj0	471	NULL
2080	jewish	aj0	471	NULL
972	qualified	aj0	470	NULL
783	rude	aj0	470	NULL
907	dense	aj0	470	NULL
1095	forward	aj0	470	NULL
759	swift	aj0	469	NULL
999	spontaneous	aj0	469	NULL
735	sceptical	aj0	468	NULL
934	constructive	aj0	468	NULL
1728	asian	aj0	468	NULL
846	surrounding	aj0	467	NULL
692	unsuitable	aj0	466	NULL
766	prolonged	aj0	466	NULL
624	drastic	aj0	466	NULL
722	weaker	ajc	465	NULL
743	sticky	aj0	464	NULL
844	poorer	ajc	464	NULL
741	middle-aged	aj0	464	NULL
1035	outdoor	aj0	464	NULL
737	loud	aj0	464	NULL
900	awake	aj0	464	NULL
659	alert	aj0	464	NULL
761	just	aj0	463	NULL
947	unreasonable	aj0	462	NULL
605	tempting	aj0	461	NULL
904	purple	aj0	461	NULL
1126	primitive	aj0	460	NULL
655	slower	ajc	459	NULL
758	inclined	aj0	459	NULL
1158	orthodox	aj0	459	NULL
1016	mediterranean	aj0	458	NULL
1204	horizontal	aj0	458	NULL
894	underground	aj0	458	NULL
827	talented	aj0	457	NULL
829	complementary	aj0	457	NULL
703	incomplete	aj0	456	NULL
1087	teenage	aj0	456	NULL
1961	diplomatic	aj0	455	NULL
651	easiest	ajs	454	NULL
1782	greek	aj0	454	NULL
699	calm	aj0	454	NULL
2804	monetary	aj0	454	NULL
748	superficial	aj0	454	NULL
794	deadly	aj0	453	NULL
641	tidy	aj0	452	NULL
1234	select	aj0	451	NULL
864	portable	aj0	451	NULL
669	hopeful	aj0	451	NULL
798	helpless	aj0	451	NULL
659	gloomy	aj0	450	NULL
908	evil	aj0	450	NULL
800	feasible	aj0	450	NULL
806	level	aj0	450	NULL
740	brutal	aj0	450	NULL
1023	confidential	aj0	450	NULL
708	cynical	aj0	450	NULL
668	unpredictable	aj0	449	NULL
756	safer	ajc	448	NULL
752	supportive	aj0	447	NULL
710	accidental	aj0	447	NULL
606	unsure	aj0	447	NULL
637	countless	aj0	446	NULL
1043	atlantic	aj0	444	NULL
749	potent	aj0	444	NULL
692	bored	aj0	443	NULL
721	prestigious	aj0	442	NULL
653	uncommon	aj0	442	NULL
670	varied	aj0	442	NULL
875	jealous	aj0	441	NULL
699	lazy	aj0	440	NULL
1358	coastal	aj0	440	NULL
787	preferred	aj0	440	NULL
664	renowned	aj0	439	NULL
1259	metropolitan	aj0	439	NULL
781	vacant	aj0	439	NULL
696	fearful	aj0	439	NULL
611	elusive	aj0	438	NULL
