n1	text	pos	n2	itext
1471	in_short	av0	725	NULL
1066	alike	av0	722	NULL
1276	practically	av0	715	NULL
1106	in_full	av0	715	NULL
1295	hopefully	av0	713	NULL
1417	thereafter	av0	709	NULL
1443	seldom	av0	705	NULL
1664	scarcely	av0	701	NULL
1197	faster	av0	696	NULL
1210	openly	av0	696	NULL
1142	privately	av0	695	NULL
1217	forth	av0	692	NULL
1262	repeatedly	av0	687	NULL
1618	politically	av0	674	NULL
1353	onwards	av0	674	NULL
1109	neatly	av0	673	NULL
1677	in_part	av0	673	NULL
1151	just_about	av0	671	NULL
1027	in_common	av0	667	NULL
1018	beyond	av0	667	NULL
1112	within	av0	667	NULL
1261	for_ever	av0	659	NULL
1031	individually	av0	656	NULL
1093	adequately	av0	655	NULL
1272	utterly	av0	653	NULL
1550	hitherto	av0	642	NULL
1168	daily	av0	641	NULL
1515	firstly	av0	641	NULL
990	unusually	av0	640	NULL
1054	rightly	av0	635	NULL
1852	mentally	av0	630	NULL
1177	beautifully	av0	623	NULL
965	no_matter_how	avq	620	NULL
1209	swiftly	av0	611	NULL
1062	efficiently	av0	610	NULL
894	as_good_as	av0	610	NULL
1170	comparatively	av0	607	NULL
1089	open	av0	606	NULL
1088	ideally	av0	606	NULL
905	by_far	av0	605	NULL
921	technically	av0	602	NULL
916	comfortably	av0	600	NULL
950	smoothly	av0	599	NULL
1003	in_public	av0	598	NULL
4859	e.g.	av0	597	NULL
1226	predominantly	av0	595	NULL
864	but	av0	592	NULL
862	worse	av0	590	NULL
1083	overall	av0	588	NULL
958	ironically	av0	588	NULL
879	exceptionally	av0	587	NULL
1076	bitterly	av0	587	NULL
1219	tightly	av0	586	NULL
1482	socially	av0	586	NULL
1022	indirectly	av0	581	NULL
1055	annually	av0	580	NULL
1143	nearby	av0	580	NULL
990	strangely	av0	580	NULL
1038	likewise	av0	577	NULL
934	jointly	av0	576	NULL
1092	legally	av0	572	NULL
1417	evidently	av0	569	NULL
921	poorly	av0	568	NULL
877	supposedly	av0	564	NULL
910	curiously	av0	559	NULL
946	duly	av0	558	NULL
1270	nonetheless	av0	556	NULL
1445	upstairs	av0	554	NULL
962	reluctantly	av0	554	NULL
850	harder	av0	554	NULL
909	unexpectedly	av0	552	NULL
1018	terribly	av0	552	NULL
926	under_way	av0	549	NULL
863	appropriately	av0	546	NULL
935	incidentally	av0	546	NULL
925	principally	av0	543	NULL
934	vaguely	av0	541	NULL
872	extensively	av0	539	NULL
769	financially	av0	539	NULL
1462	downstairs	av0	538	NULL
839	promptly	av0	538	NULL
787	at_best	av0	537	NULL
1018	half	av0	537	NULL
1277	explicitly	av0	536	NULL
806	distinctly	av0	532	NULL
1041	worldwide	av0	528	NULL
2449	softly	av0	526	NULL
852	continuously	av0	524	NULL
890	overnight	av0	518	NULL
876	fiercely	av0	517	NULL
695	suitably	av0	515	NULL
1036	loudly	av0	515	NULL
918	presently	av0	513	NULL
750	enormously	av0	503	NULL
731	vigorously	av0	501	NULL
918	am	av0	500	NULL
976	economically	av0	499	NULL
832	urgently	av0	499	NULL
1199	silently	av0	497	NULL
731	least	av0	497	NULL
931	honestly	av0	496	NULL
675	for_good	av0	491	NULL
760	highest	av0	491	NULL
833	fundamentally	av0	490	NULL
646	for_certain	av0	489	NULL
774	violently	av0	483	NULL
792	wildly	av0	483	NULL
633	loosely	av0	481	NULL
922	all_the_same	av0	480	NULL
744	nicely	av0	478	NULL
755	radically	av0	474	NULL
690	narrowly	av0	470	NULL
703	secretly	av0	467	NULL
743	preferably	av0	465	NULL
710	eagerly	av0	463	NULL
724	for_once	av0	461	NULL
778	frankly	av0	460	NULL
730	incredibly	av0	460	NULL
865	doubtless	av0	457	NULL
954	on_board	av0	457	NULL
652	vice_versa	av0	457	NULL
604	this	av0	457	NULL
755	kindly	av0	456	NULL
623	conveniently	av0	456	NULL
712	evenly	av0	456	NULL
1061	abruptly	av0	453	NULL
802	conversely	av0	453	NULL
694	nearer	av0	452	NULL
704	halfway	av0	452	NULL
780	over_there	av0	450	NULL
696	at_large	av0	444	NULL
671	any_longer	av0	442	NULL
732	systematically	av0	441	NULL
633	immensely	av0	441	NULL
606	wrongly	av0	441	NULL
746	progressively	av0	440	NULL
755	historically	av0	440	NULL
672	for_the_time_being	av0	439	NULL
872	overseas	av0	438	NULL
682	painfully	av0	438	NULL
732	lately	av0	437	NULL
643	proudly	av0	435	NULL
860	hastily	av0	435	NULL
584	high	av0	434	NULL
638	deeper	av0	434	NULL
708	cautiously	av0	433	NULL
1016	allegedly	av0	433	NULL
598	anything_but	av0	432	NULL
2142	up_to	av0	431	NULL
1347	forwards	av0	430	NULL
983	aloud	av0	429	NULL
651	underneath	av0	428	NULL
672	internationally	av0	428	NULL
697	for_the_most_part	av0	425	NULL
755	casually	av0	424	NULL
712	downwards	av0	424	NULL
728	loud	av0	423	NULL
752	politely	av0	422	NULL
1085	angrily	av0	421	NULL
654	admittedly	av0	420	NULL
575	dangerously	av0	420	NULL
718	plainly	av0	419	NULL
772	calmly	av0	417	NULL
807	sideways	av0	415	NULL
575	universally	av0	415	NULL
536	confidently	av0	415	NULL
626	mutually	av0	412	NULL
731	chiefly	av0	410	NULL
670	markedly	av0	409	NULL
697	oddly	av0	409	NULL
634	dead	av0	408	NULL
561	intensely	av0	406	NULL
756	nationally	av0	403	NULL
543	so_much_as	av0	400	NULL
551	alongside	av0	399	NULL
564	throughout	av0	399	NULL
632	commercially	av0	396	NULL
608	mildly	av0	394	NULL
619	arguably	av0	392	NULL
609	profoundly	av0	391	NULL
517	satisfactorily	av0	390	NULL
631	interestingly	av0	389	NULL
612	instinctively	av0	385	NULL
668	emotionally	av0	385	NULL
619	upright	av0	384	NULL
484	notoriously	av0	384	NULL
614	consciously	av0	382	NULL
518	accidentally	av0	381	NULL
471	in_between	av0	378	NULL
562	warmly	av0	375	NULL
529	patiently	av0	375	NULL
606	indoors	av0	374	NULL
726	thirdly	av0	373	NULL
722	nervously	av0	372	NULL
578	infinitely	av0	371	NULL
568	critically	av0	371	NULL
738	faintly	av0	370	NULL
485	in_vain	av0	370	NULL
518	uniquely	av0	367	NULL
550	internally	av0	365	NULL
600	luckily	av0	364	NULL
671	anxiously	av0	364	NULL
949	sexually	av0	363	NULL
487	understandably	av0	363	NULL
613	centrally	av0	363	NULL
3583	et_al	av0	362	NULL
522	in_private	av0	362	NULL
788	sort_of	av0	361	NULL
469	vividly	av0	360	NULL
555	theoretically	av0	359	NULL
535	higher	av0	359	NULL
467	vastly	av0	359	NULL
530	extraordinarily	av0	358	NULL
497	indefinitely	av0	356	NULL
1149	ad	av0	356	NULL
583	cheerfully	av0	356	NULL
435	favourably	av0	355	NULL
441	unnecessarily	av0	353	NULL
587	as_it_were	av0	352	NULL
485	professionally	av0	352	NULL
446	enthusiastically	av0	350	NULL
473	from_now_on	av0	350	NULL
517	collectively	av0	349	NULL
853	per_annum	av0	348	NULL
531	en_route	av0	348	NULL
516	opposite	av0	346	NULL
519	parallel	av0	346	NULL
475	wide	av0	345	NULL
494	wonderfully	av0	345	NULL
592	momentarily	av0	342	NULL
498	brilliantly	av0	342	NULL
688	finely	av0	341	NULL
1469	ie	av0	340	NULL
462	beforehand	av0	338	NULL
437	generously	av0	337	NULL
613	furiously	av0	336	NULL
677	freshly	av0	336	NULL
478	voluntarily	av0	335	NULL
472	at_length	av0	335	NULL
451	willingly	av0	329	NULL
431	hopelessly	av0	327	NULL
544	implicitly	av0	326	NULL
555	additionally	av0	325	NULL
430	unduly	av0	324	NULL
687	that_is_to_say	av0	322	NULL
440	paradoxically	av0	322	NULL
564	underway	av0	322	NULL
401	drastically	av0	322	NULL
851	as_a_whole	av0	320	NULL
426	sometime	av0	319	NULL
554	logically	av0	319	NULL
717	a.m.	av0	318	NULL
376	wisely	av0	317	NULL
409	cheaply	av0	316	NULL
461	pleasantly	av0	315	NULL
479	thankfully	av0	312	NULL
730	thoughtfully	av0	312	NULL
510	overwhelmingly	av0	311	NULL
563	morally	av0	311	NULL
403	sensibly	av0	310	NULL
1093	sincerely	av0	308	NULL
411	marginally	av0	308	NULL
429	powerfully	av0	305	NULL
423	usefully	av0	305	NULL
507	illegally	av0	304	NULL
1445	reportedly	av0	304	NULL
400	visibly	av0	303	NULL
388	intimately	av0	302	NULL
494	over_here	av0	302	NULL
405	acutely	av0	302	NULL
427	decidedly	av0	301	NULL
391	variously	av0	301	NULL
1050	pm	av0	299	NULL
418	ostensibly	av0	299	NULL
443	brightly	av0	298	NULL
377	grossly	av0	295	NULL
414	uncomfortably	av0	294	NULL
381	endlessly	av0	293	NULL
427	at_random	av0	292	NULL
377	excessively	av0	288	NULL
368	at_most	av0	288	NULL
1837	eg	av0	288	NULL
381	remotely	av0	287	NULL
387	peacefully	av0	286	NULL
384	for_sure	av0	285	NULL
362	boldly	av0	283	NULL
362	tentatively	av0	283	NULL
425	richly	av0	283	NULL
369	gratefully	av0	282	NULL
356	delicately	av0	282	NULL
463	hurriedly	av0	281	NULL
454	outwards	av0	281	NULL
363	forcibly	av0	281	NULL
1000	c.	av0	280	NULL
383	periodically	av0	280	NULL
411	inherently	av0	279	NULL
398	by_and_large	av0	278	NULL
506	briskly	av0	278	NULL
468	underground	av0	276	NULL
374	safer	av0	275	NULL
420	moderately	av0	274	NULL
347	under	avp	269	NULL
356	amazingly	av0	268	NULL
410	overhead	av0	268	NULL
347	doubly	av0	268	NULL
660	none_the_less	av0	267	NULL
352	unsuccessfully	av0	267	NULL
394	exceedingly	av0	267	NULL
577	grimly	av0	266	NULL
407	thinly	av0	265	NULL
332	realistically	av0	264	NULL
585	impatiently	av0	264	NULL
355	upside_down	av0	264	NULL
334	noticeably	av0	262	NULL
560	coldly	av0	262	NULL
351	securely	av0	262	NULL
311	inadvertently	av0	261	NULL
334	predictably	av0	261	NULL
407	frantically	av0	259	NULL
357	hugely	av0	259	NULL
500	wearily	av0	259	NULL
399	adversely	av0	259	NULL
546	visually	av0	258	NULL
334	strikingly	av0	257	NULL
316	keenly	av0	257	NULL
403	characteristically	av0	257	NULL
302	unwittingly	av0	257	NULL
354	passionately	av0	256	NULL
393	weekly	av0	256	NULL
572	environmentally	av0	255	NULL
377	suspiciously	av0	255	NULL
341	afield	av0	255	NULL
347	dearly	av0	254	NULL
375	lastly	av0	254	NULL
463	stiffly	av0	254	NULL
372	half-way	av0	252	NULL
391	routinely	av0	252	NULL
320	prominently	av0	251	NULL
314	easy	av0	250	NULL
381	awkwardly	av0	250	NULL
353	crucially	av0	250	NULL
406	faithfully	av0	249	NULL
437	helplessly	av0	249	NULL
310	ill	av0	248	NULL
338	discreetly	av0	248	NULL
292	double	av0	247	NULL
297	convincingly	av0	247	NULL
373	uneasily	av0	247	NULL
417	weakly	av0	247	NULL
442	spontaneously	av0	246	NULL
424	intently	av0	244	NULL
353	correspondingly	av0	243	NULL
647	p.m.	av0	243	NULL
293	modestly	av0	243	NULL
329	bravely	av0	239	NULL
287	aggressively	av0	239	NULL
334	horribly	av0	237	NULL
287	mysteriously	av0	237	NULL
278	emphatically	av0	237	NULL
297	artificially	av0	237	NULL
322	aback	av0	237	NULL
298	decisively	av0	236	NULL
301	peculiarly	av0	235	NULL
358	superbly	av0	235	NULL
303	rigidly	av0	234	NULL
305	intellectually	av0	234	NULL
311	in_the_main	av0	233	NULL
293	skilfully	av0	233	NULL
491	unanimously	av0	233	NULL
612	ashore	av0	231	NULL
341	lower	av0	231	NULL
278	closest	av0	229	NULL
339	sweetly	av0	229	NULL
264	at_worst	av0	228	NULL
399	vertically	av0	228	NULL
280	gladly	av0	228	NULL
298	fair	av0	227	NULL
395	sic	av0	226	NULL
325	objectively	av0	223	NULL
276	resolutely	av0	223	NULL
296	sympathetically	av0	222	NULL
303	half_way	av0	222	NULL
312	steeply	av0	221	NULL
351	unconsciously	av0	221	NULL
298	lovingly	av0	221	NULL
267	once_and_for_all	av0	221	NULL
272	prematurely	av0	220	NULL
268	triumphantly	av0	220	NULL
290	solemnly	av0	219	NULL
350	therein	av0	219	NULL
256	miraculously	av0	218	NULL
276	informally	av0	218	NULL
306	superficially	av0	218	NULL
320	gravely	av0	218	NULL
301	externally	av0	218	NULL
312	miserably	av0	218	NULL
246	quicker	av0	217	NULL
267	outright	av0	217	NULL
594	expressly	av0	216	NULL
269	short	av0	216	NULL
314	geographically	av0	215	NULL
266	relentlessly	av0	215	NULL
338	henceforth	av0	215	NULL
373	harshly	av0	215	NULL
264	tremendously	av0	214	NULL
345	per_se	av0	214	NULL
297	conventionally	av0	214	NULL
325	massively	av0	212	NULL
288	smartly	av0	211	NULL
471	statistically	av0	210	NULL
289	dimly	av0	210	NULL
305	inwards	av0	210	NULL
301	unfairly	av0	209	NULL
312	defiantly	av0	209	NULL
390	aboard	av0	208	NULL
360	and_so_forth	av0	207	NULL
270	psychologically	av0	206	NULL
272	brutally	av0	206	NULL
292	to_and_fro	av0	205	NULL
231	mistakenly	av0	205	NULL
259	squarely	av0	205	NULL
700	p.m	av0	205	NULL
388	thickly	av0	204	NULL
338	flatly	av0	204	NULL
393	coolly	av0	203	NULL
243	admirably	av0	202	NULL
250	strategically	av0	202	NULL
248	cruelly	av0	201	NULL
229	crudely	av0	201	NULL
264	earnestly	av0	201	NULL
252	bluntly	av0	200	NULL
226	rigorously	av0	199	NULL
336	ruefully	av0	198	NULL
247	cleverly	av0	198	NULL
252	legitimately	av0	198	NULL
237	forcefully	av0	198	NULL
280	uniformly	av0	197	NULL
274	warily	av0	196	NULL
302	blindly	av0	196	NULL
250	elegantly	av0	196	NULL
269	in_brief	av0	195	NULL
269	darkly	av0	195	NULL
241	subtly	av0	195	NULL
348	culturally	av0	195	NULL
221	solidly	av0	195	NULL
255	incorrectly	av0	194	NULL
248	busily	av0	194	NULL
231	vitally	av0	191	NULL
272	reliably	av0	191	NULL
219	inexorably	av0	191	NULL
226	gracefully	av0	191	NULL
450	thereof	av0	190	NULL
230	alternately	av0	190	NULL
218	inextricably	av0	190	NULL
261	beneath	av0	190	NULL
286	monthly	av0	190	NULL
256	overtly	av0	189	NULL
390	inland	av0	189	NULL
360	randomly	av0	188	NULL
247	persistently	av0	188	NULL
219	worst	av0	188	NULL
290	excitedly	av0	187	NULL
248	densely	av0	186	NULL
252	innocently	av0	186	NULL
493	c	av0	186	NULL
262	noisily	av0	186	NULL
259	thence	av0	185	NULL
268	idly	av0	183	NULL
258	conceivably	av0	183	NULL
229	vehemently	av0	183	NULL
220	eminently	av0	182	NULL
225	flat	av0	182	NULL
318	knowingly	av0	182	NULL
235	graphically	av0	182	NULL
220	regrettably	av0	181	NULL
233	effortlessly	av0	181	NULL
270	savagely	av0	180	NULL
235	time_and_again	av0	179	NULL
232	infrequently	av0	179	NULL
232	slower	av0	178	NULL
278	uncertainly	av0	177	NULL
234	conspicuously	av0	175	NULL
201	justifiably	av0	175	NULL
234	ruthlessly	av0	174	NULL
256	horizontally	av0	174	NULL
210	patently	av0	174	NULL
222	tragically	av0	173	NULL
310	inter_alia	av0	173	NULL
249	intrinsically	av0	173	NULL
203	astonishingly	av0	173	NULL
198	inadequately	av0	173	NULL
205	justly	av0	172	NULL
198	spectacularly	av0	172	NULL
241	all_of_a_sudden	av0	172	NULL
208	intermittently	av0	172	NULL
280	kind_of	av0	171	NULL
208	grudgingly	av0	171	NULL
237	unhappily	av0	171	NULL
209	affectionately	av0	171	NULL
343	wryly	av0	171	NULL
214	alarmingly	av0	170	NULL
195	live	av0	170	NULL
211	downhill	av0	170	NULL
207	low	av0	170	NULL
301	awfully	av0	169	NULL
209	defensively	av0	168	NULL
195	meticulously	av0	168	NULL
195	blatantly	av0	168	NULL
212	latterly	av0	168	NULL
247	a_lot	av0	168	NULL
232	selectively	av0	168	NULL
199	amply	av0	167	NULL
224	pointedly	av0	167	NULL
239	nominally	av0	167	NULL
201	mercifully	av0	166	NULL
230	falsely	av0	166	NULL
211	habitually	av0	166	NULL
265	inwardly	av0	165	NULL
201	unequivocally	av0	165	NULL
241	whence	avq	164	NULL
213	stubbornly	av0	164	NULL
325	genetically	av0	164	NULL
227	intentionally	av0	163	NULL
245	popularly	av0	163	NULL
232	disproportionately	av0	163	NULL
220	gingerly	av0	162	NULL
197	afresh	av0	162	NULL
206	expertly	av0	162	NULL
187	succinctly	av0	162	NULL
191	comprehensively	av0	162	NULL
188	anew	av0	161	NULL
396	okay	av0	161	NULL
211	aloft	av0	161	NULL
224	arbitrarily	av0	161	NULL
190	aptly	av0	161	NULL
303	farther	av0	161	NULL
198	dutifully	av0	160	NULL
292	without	av0	160	NULL
283	as_a_matter_of_fact	av0	160	NULL
187	profitably	av0	160	NULL
231	rationally	av0	160	NULL
