n1	text	pos	n2	itext
1397	tie	nn1	553	NULL
2064	judges	nn2	553	NULL
1406	sensation	nn1	553	NULL
1144	rescue	nn1	552	NULL
1521	chin	nn1	552	NULL
925	troubles	nn2	552	NULL
1273	layers	nn2	552	NULL
1680	drawing	nn1	552	NULL
953	dilemma	nn1	551	NULL
1136	floors	nn2	551	NULL
1095	brand	nn1	551	NULL
1085	illustration	nn1	551	NULL
942	outset	nn1	551	NULL
2232	lake	nn1	551	NULL
915	making	nn1	550	NULL
2934	breach	nn1	550	NULL
2077	chemicals	nn2	550	NULL
1168	bonus	nn1	549	NULL
1452	fence	nn1	549	NULL
1657	plates	nn2	549	NULL
2156	poet	nn1	548	NULL
1285	button	nn1	548	NULL
952	fortunes	nn2	548	NULL
1676	funeral	nn1	548	NULL
1420	translation	nn1	548	NULL
1043	trace	nn1	547	NULL
932	strangers	nn2	547	NULL
1134	strip	nn1	547	NULL
2970	no.	nn1	547	NULL
1592	performances	nn2	547	NULL
1358	bases	nn2	547	NULL
2319	gallery	nn1	547	NULL
1731	engines	nn2	547	NULL
1226	emergence	nn1	546	NULL
1296	lip	nn1	546	NULL
2645	loans	nn2	546	NULL
2259	rent	nn1	546	NULL
1662	cheque	nn1	546	NULL
3274	constitution	nn1	546	NULL
1241	comparisons	nn2	546	NULL
1312	shadows	nn2	545	NULL
792	anticipation	nn1	545	NULL
882	clue	nn1	544	NULL
1405	supper	nn1	544	NULL
938	reservations	nn2	544	NULL
2178	resignation	nn1	544	NULL
980	praise	nn1	543	NULL
1721	concert	nn1	543	NULL
1435	chicken	nn1	543	NULL
859	appetite	nn1	543	NULL
1050	strengths	nn2	543	NULL
1160	horizon	nn1	543	NULL
1535	dollars	nn2	542	NULL
2061	federation	nn0	542	NULL
1004	motives	nn2	542	NULL
1387	myth	nn1	542	NULL
1415	laugh	nn1	542	NULL
1088	tribute	nn1	542	NULL
1402	winds	nn2	542	NULL
1612	hierarchy	nn1	541	NULL
1311	collaboration	nn1	541	NULL
1387	spaces	nn2	541	NULL
1021	motive	nn1	540	NULL
979	resentment	nn1	540	NULL
839	coincidence	nn1	540	NULL
1511	curtains	nn2	540	NULL
988	confrontation	nn1	539	NULL
2710	solicitor	nn1	539	NULL
1695	surveys	nn2	539	NULL
1031	legacy	nn1	539	NULL
1225	legend	nn1	538	NULL
1615	cream	nn1	538	NULL
1118	criticisms	nn2	538	NULL
1449	witness	nn1	538	NULL
1092	objection	nn1	538	NULL
1189	observer	nn1	538	NULL
1325	paths	nn2	538	NULL
1488	estimate	nn1	538	NULL
1440	transmission	nn1	538	NULL
1059	straw	nn1	538	NULL
1180	brass	nn1	537	NULL
1367	contest	nn1	537	NULL
1456	satellite	nn1	537	NULL
1317	balls	nn2	537	NULL
1744	format	nn1	536	NULL
2253	interaction	nn1	536	NULL
2484	turnover	nn1	536	NULL
1000	flood	nn1	536	NULL
1715	shots	nn2	535	NULL
1515	travellers	nn2	535	NULL
1190	neighbourhood	nn0	535	NULL
1493	operator	nn1	535	NULL
1373	waist	nn1	535	NULL
1028	requests	nn2	535	NULL
1946	province	nn1	535	NULL
1001	preparations	nn2	534	NULL
1155	influences	nn2	534	NULL
1300	make-up	nn1	534	NULL
970	outside	nn1	534	NULL
2639	poetry	nn1	533	NULL
1177	shade	nn1	533	NULL
905	successes	nn2	533	NULL
1314	breast	nn1	533	NULL
1430	rhythm	nn1	532	NULL
1155	rivals	nn2	532	NULL
1835	policeman	nn1	532	NULL
1603	monopoly	nn1	532	NULL
1381	margin	nn1	531	NULL
1786	fiction	nn1	531	NULL
1247	exploitation	nn1	531	NULL
2115	bomb	nn1	531	NULL
2566	poll	nn1	531	NULL
1783	uncle	nn1	531	NULL
2100	treasury	nn1	531	NULL
1870	speakers	nn2	530	NULL
1862	export	nn1	530	NULL
1699	bond	nn1	530	NULL
1098	harmony	nn1	530	NULL
1329	validity	nn1	530	NULL
1090	fires	nn2	529	NULL
1277	flavour	nn1	529	NULL
979	despair	nn1	529	NULL
2282	tennis	nn1	529	NULL
2896	symptoms	nn2	529	NULL
861	talents	nn2	529	NULL
1107	general	nn1	529	NULL
1078	genius	nn1	529	NULL
1054	nerves	nn2	529	NULL
4805	congress	nn0	528	NULL
980	cold	nn1	528	NULL
2670	input	nn1	528	NULL
1652	infant	nn1	527	NULL
825	urgency	nn1	527	NULL
1188	manufacture	nn1	527	NULL
1324	chips	nn2	527	NULL
1369	exclusion	nn1	526	NULL
2467	reforms	nn2	526	NULL
894	predecessor	nn1	526	NULL
2039	priest	nn1	526	NULL
861	merits	nn2	526	NULL
1244	dependence	nn1	525	NULL
945	innocence	nn1	525	NULL
1344	appointments	nn2	525	NULL
903	weekends	nn2	524	NULL
3129	judgment	nn1	524	NULL
1804	conception	nn1	524	NULL
1387	increases	nn2	524	NULL
1084	hunger	nn1	524	NULL
1499	prisoner	nn1	524	NULL
933	credibility	nn1	523	NULL
2544	castle	nn1	523	NULL
965	thumb	nn1	523	NULL
1074	maximum	nn1	522	NULL
1172	ladder	nn1	522	NULL
1153	appearances	nn2	522	NULL
1901	awards	nn2	522	NULL
937	aspirations	nn2	521	NULL
924	blanket	nn1	519	NULL
5280	labour	nn0	519	NULL
924	favourite	nn1	519	NULL
1003	ties	nn2	519	NULL
1124	passages	nn2	518	NULL
807	worry	nn1	518	NULL
1345	conflicts	nn2	518	NULL
868	conversations	nn2	518	NULL
1415	count	nn1	517	NULL
1619	doorway	nn1	517	NULL
1840	ward	nn1	517	NULL
1145	chains	nn2	516	NULL
2064	ban	nn1	516	NULL
805	insistence	nn1	516	NULL
1246	scores	nn2	516	NULL
984	revival	nn1	516	NULL
1194	repair	nn1	515	NULL
1429	competence	nn1	515	NULL
1151	borders	nn2	515	NULL
914	irony	nn1	515	NULL
1600	cultures	nn2	514	NULL
2028	paragraph	nn1	514	NULL
1173	pause	nn1	514	NULL
4234	patient	nn1	513	NULL
807	optimism	nn1	513	NULL
1554	navy	nn0	513	NULL
2189	christmas	nn1	513	NULL
2798	wage	nn1	513	NULL
1626	debts	nn2	513	NULL
5674	elections	nn2	513	NULL
1030	cups	nn2	512	NULL
1210	masses	nn2	512	NULL
1595	chocolate	nn1	511	NULL
1217	flats	nn2	511	NULL
1554	workshop	nn1	511	NULL
1122	holders	nn2	511	NULL
1750	gaze	nn1	511	NULL
857	bargain	nn1	511	NULL
3204	parish	nn1	510	NULL
1223	flag	nn1	510	NULL
918	daylight	nn1	509	NULL
1719	butter	nn1	509	NULL
2010	humans	nn2	509	NULL
780	grasp	nn1	508	NULL
1032	elbow	nn1	508	NULL
1365	adjustment	nn1	508	NULL
832	retreat	nn1	508	NULL
1016	temper	nn1	508	NULL
1472	round	nn1	507	NULL
1292	lock	nn1	507	NULL
915	mercy	nn1	506	NULL
1306	forehead	nn1	506	NULL
1868	actor	nn1	506	NULL
943	penny	nn1	506	NULL
999	worlds	nn2	506	NULL
1291	verdict	nn1	506	NULL
1171	lecture	nn1	505	NULL
1923	discrimination	nn1	505	NULL
1427	chief	nn1	505	NULL
1153	lap	nn1	504	NULL
1195	qualification	nn1	504	NULL
1423	woods	nn2	504	NULL
1283	forum	nn1	504	NULL
1185	pass	nn1	504	NULL
1446	operators	nn2	504	NULL
1224	pit	nn1	504	NULL
1314	bias	nn1	504	NULL
1116	calculations	nn2	503	NULL
1221	suite	nn1	503	NULL
8680	software	nn1	503	NULL
1562	restaurants	nn2	503	NULL
753	neglect	nn1	503	NULL
1768	pipe	nn1	502	NULL
1258	symbols	nn2	502	NULL
1167	boom	nn1	502	NULL
922	momentum	nn1	502	NULL
1390	scales	nn2	502	NULL
1758	diseases	nn2	502	NULL
1225	ingredients	nn2	502	NULL
779	hurry	nn1	501	NULL
1078	plea	nn1	501	NULL
1535	operating	nn1	501	NULL
1428	peoples	nn2	500	NULL
861	starting	nn1	500	NULL
1624	farms	nn2	500	NULL
819	lie	nn1	500	NULL
3680	liability	nn1	499	NULL
1625	allocation	nn1	499	NULL
1746	tunnel	nn1	499	NULL
1914	germans	nn2	499	NULL
2686	champion	nn1	499	NULL
1072	fathers	nn2	499	NULL
1310	envelope	nn1	499	NULL
1470	desert	nn1	499	NULL
911	dark	nn1	499	NULL
1332	grandfather	nn1	498	NULL
1037	contempt	nn1	498	NULL
1077	cameras	nn2	497	NULL
1791	economies	nn2	497	NULL
1009	lifestyle	nn1	497	NULL
2024	opera	nn1	497	NULL
828	well	nn1	497	NULL
1329	heating	nn1	497	NULL
927	threshold	nn1	497	NULL
829	thrust	nn1	496	NULL
1159	flights	nn2	496	NULL
1261	&pound;100	nn0	496	NULL
1179	cigarettes	nn2	496	NULL
1198	kit	nn1	496	NULL
882	vacuum	nn1	496	NULL
2724	cricket	nn1	495	NULL
1543	nursery	nn1	495	NULL
1597	agency	nn0	495	NULL
733	blame	nn1	495	NULL
859	attractions	nn2	495	NULL
2557	lord	nn1	495	NULL
1059	preservation	nn1	495	NULL
851	refuge	nn1	494	NULL
2196	drawings	nn2	494	NULL
1248	fan	nn1	494	NULL
1643	chemical	nn1	494	NULL
1404	&pound;1	nn0	494	NULL
1129	margins	nn2	494	NULL
978	miracle	nn1	494	NULL
1142	curtain	nn1	493	NULL
810	challenges	nn2	493	NULL
2325	taxation	nn1	493	NULL
1387	premium	nn1	493	NULL
1201	interior	nn1	493	NULL
1124	sickness	nn1	492	NULL
1123	boot	nn1	492	NULL
1041	conferences	nn2	492	NULL
1421	architect	nn1	492	NULL
927	weaknesses	nn2	491	NULL
1243	organ	nn1	491	NULL
1272	installation	nn1	491	NULL
815	dozens	nn2	491	NULL
1449	electronics	nn1	491	NULL
2623	republic	nn1	491	NULL
1178	restriction	nn1	491	NULL
1071	rewards	nn2	491	NULL
1366	scandal	nn1	490	NULL
1762	van	nn1	490	NULL
1037	soap	nn1	489	NULL
1592	cinema	nn1	489	NULL
1315	workshops	nn2	488	NULL
1770	bible	nn1	488	NULL
1018	heritage	nn1	488	NULL
1999	timber	nn1	488	NULL
1112	toilet	nn1	488	NULL
922	trail	nn1	487	NULL
761	sights	nn2	487	NULL
1181	soup	nn1	487	NULL
1034	calendar	nn1	487	NULL
767	counterparts	nn2	487	NULL
2293	colleges	nn2	487	NULL
1057	prosperity	nn1	487	NULL
1333	workforce	nn1	487	NULL
1160	humanity	nn1	487	NULL
1020	invention	nn1	486	NULL
1040	rage	nn1	486	NULL
767	tastes	nn2	486	NULL
1306	landing	nn1	486	NULL
713	beginnings	nn2	486	NULL
1549	allies	nn2	486	NULL
1117	&pound;10	nn0	486	NULL
1776	collections	nn2	485	NULL
907	consistency	nn1	485	NULL
1294	executives	nn2	485	NULL
1624	fleet	nn0	484	NULL
1042	heroes	nn2	484	NULL
1094	relaxation	nn1	484	NULL
1463	probability	nn1	484	NULL
1774	productivity	nn1	484	NULL
1252	pavement	nn1	484	NULL
1630	planet	nn1	484	NULL
1192	cabinet	nn1	484	NULL
778	battles	nn2	484	NULL
1040	basket	nn1	483	NULL
1305	equality	nn1	483	NULL
1559	actors	nn2	482	NULL
2496	summit	nn1	482	NULL
1234	shower	nn1	482	NULL
1115	fury	nn1	482	NULL
1037	hatred	nn1	481	NULL
2071	transactions	nn2	481	NULL
705	fit	nn1	481	NULL
1315	reserves	nn2	481	NULL
1158	seasons	nn2	480	NULL
850	exit	nn1	480	NULL
1339	surfaces	nn2	480	NULL
1422	garage	nn1	480	NULL
1127	ghost	nn1	480	NULL
727	fuss	nn1	480	NULL
852	illusion	nn1	480	NULL
735	heights	nn2	479	NULL
1338	tray	nn1	479	NULL
1911	curve	nn1	479	NULL
1345	corruption	nn1	478	NULL
1838	prosecution	nn1	478	NULL
887	norm	nn1	478	NULL
1101	cupboard	nn1	477	NULL
905	businessman	nn1	477	NULL
857	disruption	nn1	477	NULL
1178	seeds	nn2	477	NULL
1479	tube	nn1	477	NULL
1499	vessels	nn2	476	NULL
764	warnings	nn2	476	NULL
1619	classification	nn1	476	NULL
1216	crop	nn1	476	NULL
1611	correspondent	nn1	476	NULL
743	obstacles	nn2	476	NULL
907	packet	nn1	476	NULL
804	gloom	nn1	476	NULL
1874	carriage	nn1	475	NULL
820	wit	nn1	475	NULL
940	wounds	nn2	475	NULL
1547	youngsters	nn2	474	NULL
1661	crimes	nn2	474	NULL
763	indications	nn2	474	NULL
1086	negotiation	nn1	474	NULL
1009	pools	nn2	474	NULL
1717	allegations	nn2	474	NULL
1633	lane	nn1	474	NULL
1052	apparatus	nn1	473	NULL
1460	rope	nn1	473	NULL
1934	scientist	nn1	473	NULL
841	revenge	nn1	473	NULL
1074	flames	nn2	473	NULL
1247	tobacco	nn1	473	NULL
4925	treaty	nn1	472	NULL
1213	sphere	nn1	472	NULL
1197	witnesses	nn2	472	NULL
1411	demonstrations	nn2	472	NULL
1372	finish	nn1	471	NULL
890	morale	nn1	471	NULL
765	gratitude	nn1	471	NULL
1986	pupil	nn1	471	NULL
804	quest	nn1	471	NULL
818	realities	nn2	470	NULL
1747	lands	nn2	470	NULL
810	toes	nn2	470	NULL
1168	buses	nn2	470	NULL
766	arena	nn1	470	NULL
911	submission	nn1	469	NULL
937	lobby	nn1	469	NULL
708	personalities	nn2	469	NULL
838	celebrations	nn2	469	NULL
2545	universe	nn1	469	NULL
938	addresses	nn2	468	NULL
650	proximity	nn1	468	NULL
1586	buyers	nn2	468	NULL
1349	clerk	nn1	468	NULL
1017	mainstream	nn1	467	NULL
840	maker	nn1	467	NULL
838	stay	nn1	467	NULL
983	speeches	nn2	467	NULL
2026	sciences	nn2	467	NULL
986	goodness	nn1	467	NULL
1238	opponent	nn1	467	NULL
1029	politician	nn1	466	NULL
1065	venue	nn1	466	NULL
1426	consultants	nn2	466	NULL
894	capabilities	nn2	466	NULL
1394	races	nn2	466	NULL
984	prizes	nn2	465	NULL
1567	whisky	nn1	465	NULL
1132	jewellery	nn1	465	NULL
1409	trains	nn2	465	NULL
2598	investors	nn2	465	NULL
1334	volunteers	nn2	464	NULL
1459	cheeks	nn2	464	NULL
1455	clay	nn1	464	NULL
780	bridges	nn2	464	NULL
1330	historian	nn1	463	NULL
1383	portrait	nn1	463	NULL
1231	jet	nn1	463	NULL
1310	maturity	nn1	462	NULL
1213	seed	nn1	462	NULL
1442	arrest	nn1	462	NULL
946	amusement	nn1	462	NULL
960	devil	nn1	462	NULL
1072	dominance	nn1	462	NULL
1224	dishes	nn2	461	NULL
990	followers	nn2	461	NULL
2434	dad	nn1	461	NULL
1302	definitions	nn2	461	NULL
840	manners	nn2	461	NULL
1268	investments	nn2	461	NULL
1366	temperatures	nn2	461	NULL
921	lion	nn1	460	NULL
859	distances	nn2	460	NULL
1385	recruitment	nn1	460	NULL
1128	crystal	nn1	460	NULL
1031	interpretations	nn2	460	NULL
14348	p.	nn0	460	NULL
980	phrases	nn2	459	NULL
1200	reductions	nn2	459	NULL
792	bells	nn2	459	NULL
964	exchanges	nn2	459	NULL
1486	grade	nn1	459	NULL
960	fruits	nn2	459	NULL
787	can	nn1	459	NULL
838	commentary	nn1	459	NULL
937	outbreak	nn1	458	NULL
861	similarities	nn2	458	NULL
1358	suspension	nn1	458	NULL
1962	practitioners	nn2	458	NULL
891	limbs	nn2	458	NULL
803	glow	nn1	458	NULL
1875	governor	nn1	458	NULL
806	cure	nn1	457	NULL
949	&pound;5	nn0	457	NULL
1025	signature	nn1	457	NULL
2060	novel	nn1	457	NULL
837	possessions	nn2	457	NULL
870	jokes	nn2	457	NULL
1416	environments	nn2	457	NULL
1905	files	nn2	457	NULL
746	disagreement	nn1	456	NULL
1391	dish	nn1	456	NULL
1543	chip	nn1	456	NULL
773	continuation	nn1	456	NULL
1205	couples	nn2	456	NULL
850	brains	nn2	455	NULL
638	impetus	nn1	455	NULL
1326	potatoes	nn2	455	NULL
2611	tank	nn1	455	NULL
955	tensions	nn2	455	NULL
980	lid	nn1	455	NULL
809	promises	nn2	454	NULL
742	sadness	nn1	454	NULL
688	advent	nn1	454	NULL
1956	hardware	nn1	454	NULL
1323	grants	nn2	453	NULL
833	footsteps	nn2	453	NULL
1256	gang	nn1	453	NULL
888	agony	nn1	453	NULL
984	calculation	nn1	453	NULL
871	dealings	nn2	453	NULL
1405	shore	nn1	453	NULL
931	notions	nn2	453	NULL
879	palm	nn1	453	NULL
814	noises	nn2	452	NULL
1072	brush	nn1	452	NULL
1096	lighting	nn1	452	NULL
965	reconstruction	nn1	452	NULL
717	timing	nn1	452	NULL
753	umbrella	nn1	452	NULL
2107	jury	nn0	451	NULL
1062	occurrence	nn1	451	NULL
727	fringe	nn1	451	NULL
934	combinations	nn2	451	NULL
1055	concessions	nn2	451	NULL
964	swing	nn1	451	NULL
900	revelation	nn1	451	NULL
871	reserve	nn1	450	NULL
1064	advertisement	nn1	450	NULL
1148	exercises	nn2	450	NULL
785	clues	nn2	450	NULL
1286	champagne	nn1	450	NULL
1059	conspiracy	nn1	449	NULL
1858	forests	nn2	449	NULL
840	lump	nn1	449	NULL
645	midst	nn1	449	NULL
1011	oak	nn1	449	NULL
869	dirt	nn1	449	NULL
1100	defences	nn2	449	NULL
2337	texts	nn2	449	NULL
1194	slope	nn1	449	NULL
1116	angles	nn2	449	NULL
1461	menu	nn1	448	NULL
836	manipulation	nn1	448	NULL
1397	lad	nn1	448	NULL
1025	lamp	nn1	448	NULL
1001	handle	nn1	448	NULL
963	supermarket	nn1	448	NULL
635	obstacle	nn1	448	NULL
857	displays	nn2	448	NULL
1410	dismissal	nn1	447	NULL
1143	disputes	nn2	447	NULL
1150	carrier	nn1	447	NULL
1346	breeze	nn1	447	NULL
998	wrist	nn1	447	NULL
1291	fragments	nn2	447	NULL
1096	grin	nn1	447	NULL
1099	gains	nn2	446	NULL
1114	gentlemen	nn2	446	NULL
936	camps	nn2	446	NULL
866	deals	nn2	446	NULL
859	flame	nn1	446	NULL
1015	south-east	nn1	446	NULL
1195	memorial	nn1	445	NULL
733	merit	nn1	445	NULL
1354	mobility	nn1	445	NULL
836	companions	nn2	444	NULL
660	honesty	nn1	444	NULL
1319	ocean	nn1	444	NULL
2201	offences	nn2	443	NULL
937	businessmen	nn2	443	NULL
2100	libraries	nn2	443	NULL
839	reliance	nn1	443	NULL
1456	rice	nn1	443	NULL
881	proceeds	nn2	443	NULL
1359	cats	nn2	442	NULL
1106	penalties	nn2	442	NULL
1726	enterprises	nn2	442	NULL
2325	fans	nn2	442	NULL
1052	descent	nn1	442	NULL
602	extremes	nn2	441	NULL
1286	prevention	nn1	441	NULL
928	shelves	nn2	441	NULL
1250	killer	nn1	441	NULL
1080	mist	nn1	441	NULL
2287	vat	nn1	441	NULL
2193	carbon	nn1	440	NULL
1146	cooperation	nn1	440	NULL
676	surge	nn1	440	NULL
760	slice	nn1	440	NULL
1168	leaf	nn1	440	NULL
1017	modification	nn1	439	NULL
1301	kid	nn1	439	NULL
747	eve	nn1	439	NULL
1938	dollar	nn1	439	NULL
1694	dealer	nn1	439	NULL
818	assertion	nn1	439	NULL
1490	domain	nn1	438	NULL
713	ending	nn1	438	NULL
913	vegetable	nn1	438	NULL
908	sleeve	nn1	438	NULL
936	tap	nn1	438	NULL
728	thread	nn1	438	NULL
1112	canvas	nn1	437	NULL
966	rounds	nn2	437	NULL
944	lawn	nn1	437	NULL
958	magic	nn1	437	NULL
670	tricks	nn2	437	NULL
872	organisation	nn0	437	NULL
664	perfection	nn1	436	NULL
772	rolls	nn2	436	NULL
2317	psychology	nn1	436	NULL
852	tones	nn2	436	NULL
1269	supplier	nn1	436	NULL
1088	sin	nn1	436	NULL
1162	engagement	nn1	436	NULL
691	welcome	nn1	436	NULL
1009	ideal	nn1	436	NULL
1743	liberation	nn1	436	NULL
1340	mines	nn2	436	NULL
789	liaison	nn1	435	NULL
1619	matches	nn2	435	NULL
691	resemblance	nn1	435	NULL
2579	mum	nn1	435	NULL
641	hesitation	nn1	435	NULL
1390	fitness	nn1	435	NULL
1483	districts	nn2	435	NULL
888	uniform	nn1	435	NULL
1220	kiss	nn1	434	NULL
687	bitterness	nn1	434	NULL
781	tops	nn2	434	NULL
969	crack	nn1	434	NULL
1559	commonwealth	nn1	434	NULL
688	traces	nn2	433	NULL
1331	kings	nn2	433	NULL
1595	recording	nn1	433	NULL
1138	entity	nn1	433	NULL
939	frames	nn2	433	NULL
2192	transaction	nn1	432	NULL
949	fist	nn1	432	NULL
2181	poem	nn1	432	NULL
1744	railways	nn2	432	NULL
868	ranges	nn2	431	NULL
951	foreigners	nn2	431	NULL
683	impressions	nn2	431	NULL
947	march	nn1	431	NULL
1105	pole	nn1	431	NULL
1204	poles	nn2	431	NULL
2184	squad	nn1	431	NULL
821	favourites	nn2	431	NULL
999	holder	nn1	430	NULL
956	pencil	nn1	430	NULL
1805	piano	nn1	429	NULL
1090	criterion	nn1	429	NULL
1806	bonds	nn2	429	NULL
1423	varieties	nn2	429	NULL
1189	aggression	nn1	429	NULL
664	handling	nn1	429	NULL
827	import	nn1	429	NULL
1067	timetable	nn1	429	NULL
1119	panels	nn2	428	NULL
687	realisation	nn1	428	NULL
836	seal	nn1	428	NULL
703	feel	nn1	428	NULL
1666	doctrine	nn1	428	NULL
2966	shareholders	nn2	427	NULL
1996	nurses	nn2	427	NULL
740	viewpoint	nn1	427	NULL
1392	chart	nn1	427	NULL
1079	coin	nn1	427	NULL
938	commentators	nn2	427	NULL
768	hats	nn2	427	NULL
981	advertisements	nn2	427	NULL
1783	autonomy	nn1	426	NULL
721	well-being	nn1	426	NULL
1104	tons	nn2	426	NULL
899	sweat	nn1	426	NULL
1642	mouse	nn1	426	NULL
670	contention	nn1	426	NULL
790	boost	nn1	425	NULL
868	bow	nn1	425	NULL
1338	cable	nn1	425	NULL
1119	abolition	nn1	425	NULL
920	eyebrows	nn2	425	NULL
1215	pubs	nn2	425	NULL
1039	propaganda	nn1	425	NULL
