n1	text	pos	n2	itext
4009	discussed	vvn	1232	NULL
4476	walking	vvg	1231	NULL
3575	containing	vvg	1229	NULL
2368	laid	vvn	1229	NULL
2892	reading	vvg	1225	NULL
2497	reaching	vvg	1222	NULL
2661	driven	vvn	1222	NULL
2888	follow	vvb	1221	NULL
2990	received	vvd	1220	NULL
2785	paying	vvg	1218	NULL
2455	meet	vvb	1217	NULL
2631	mentioned	vvn	1217	NULL
2523	put	vvb	1216	NULL
2810	turn	vvb	1215	NULL
3214	finished	vvn	1214	NULL
2269	present	vvi	1210	NULL
2878	describe	vvi	1209	NULL
2371	joined	vvn	1208	NULL
4330	kept	vvd	1207	NULL
7120	heard	vvd	1207	NULL
3028	catch	vvi	1207	NULL
2862	provided	vvd	1206	NULL
3839	believes	vvz	1205	NULL
2486	meeting	vvg	1202	NULL
2695	finds	vvz	1195	NULL
3338	selling	vvg	1192	NULL
2247	fill	vvi	1191	NULL
2261	last	vvi	1189	NULL
3012	hoping	vvg	1189	NULL
2704	enjoyed	vvd	1187	NULL
2353	calling	vvg	1185	NULL
3169	represents	vvz	1184	NULL
3439	arrived	vvd	1183	NULL
2928	adopted	vvn	1182	NULL
2928	feels	vvz	1180	NULL
2136	concentrate	vvi	1179	NULL
3105	lost	vvd	1178	NULL
2887	served	vvn	1178	NULL
3110	watch	vvi	1173	NULL
2436	closed	vvn	1173	NULL
2711	suggested	vvd	1171	NULL
2329	runs	vvz	1171	NULL
2581	remove	vvi	1170	NULL
2573	admit	vvi	1170	NULL
2882	start	vvb	1170	NULL
2638	believed	vvn	1169	NULL
3819	returned	vvd	1168	NULL
2695	involve	vvi	1168	NULL
3854	opened	vvd	1168	NULL
2219	accompanied	vvn	1165	NULL
2476	discover	vvi	1165	NULL
2511	carry	vvb	1164	NULL
2594	claim	vvi	1164	NULL
6409	suppose	vvb	1164	NULL
3959	learning	vvg	1163	NULL
5167	killed	vvn	1161	NULL
2557	divided	vvn	1160	NULL
2516	survive	vvi	1159	NULL
2335	rising	vvg	1159	NULL
2443	losing	vvg	1158	NULL
3187	lived	vvd	1157	NULL
3302	expressed	vvn	1157	NULL
2544	cut	vvd	1156	NULL
2561	limited	vvn	1155	NULL
2221	helping	vvg	1154	NULL
2535	puts	vvz	1154	NULL
2094	filled	vvn	1151	NULL
2704	allow	vvb	1150	NULL
2845	attend	vvi	1150	NULL
3910	wearing	vvg	1150	NULL
3233	meant	vvd	1149	NULL
2332	extend	vvi	1148	NULL
2156	faced	vvn	1146	NULL
2276	invited	vvn	1145	NULL
3498	walk	vvi	1144	NULL
3915	eat	vvi	1144	NULL
4423	reached	vvd	1143	NULL
9431	sat	vvd	1140	NULL
2087	leaves	vvz	1139	NULL
4023	feeling	vvg	1139	NULL
2542	suffering	vvg	1139	NULL
2885	uses	vvz	1138	NULL
2505	begin	vvb	1137	NULL
2433	escape	vvi	1136	NULL
2494	respond	vvi	1136	NULL
2481	encouraged	vvn	1135	NULL
2181	planned	vvn	1132	NULL
3062	exists	vvz	1131	NULL
2703	drive	vvi	1130	NULL
2195	help	vvb	1129	NULL
2618	stopped	vvn	1127	NULL
2693	understood	vvn	1125	NULL
2283	attempting	vvg	1122	NULL
2133	stand	vvb	1121	NULL
3402	identified	vvn	1121	NULL
3229	die	vvi	1118	NULL
2527	operate	vvi	1117	NULL
2416	discovered	vvd	1115	NULL
2326	complete	vvi	1115	NULL
2716	check	vvi	1115	NULL
2521	committed	vvn	1111	NULL
2039	continuing	vvg	1110	NULL
2478	rise	vvi	1109	NULL
2955	wished	vvd	1108	NULL
3017	require	vvb	1107	NULL
2148	mention	vvi	1107	NULL
3358	involves	vvz	1107	NULL
2982	fighting	vvg	1104	NULL
2211	hoped	vvn	1103	NULL
2086	preparing	vvg	1101	NULL
2143	arranged	vvn	1099	NULL
2306	contain	vvi	1096	NULL
2381	assume	vvi	1093	NULL
2127	close	vvb	1093	NULL
2619	granted	vvn	1091	NULL
2915	believed	vvd	1089	NULL
3324	occur	vvi	1086	NULL
2487	offer	vvb	1085	NULL
2003	run	vvb	1083	NULL
2226	holds	vvz	1083	NULL
3185	write	vvb	1082	NULL
2906	examine	vvi	1081	NULL
3307	agreed	vvd	1081	NULL
2120	growing	vvg	1080	NULL
3181	care	vvi	1079	NULL
2327	happening	vvg	1076	NULL
1953	pointing	vvg	1075	NULL
2096	persuade	vvi	1074	NULL
2314	reflect	vvi	1074	NULL
2615	joined	vvd	1073	NULL
2082	lie	vvi	1073	NULL
2540	employed	vvn	1072	NULL
2388	represent	vvi	1071	NULL
2923	fight	vvi	1068	NULL
2402	enjoy	vvb	1066	NULL
2113	extended	vvn	1066	NULL
1949	suffer	vvi	1066	NULL
2482	buying	vvg	1064	NULL
2086	suggesting	vvg	1062	NULL
2888	agree	vvb	1061	NULL
1999	cutting	vvg	1059	NULL
2470	spending	vvg	1059	NULL
1808	place	vvi	1059	NULL
1881	entering	vvg	1058	NULL
2508	argue	vvi	1057	NULL
2047	keeps	vvz	1056	NULL
1923	drawing	vvg	1055	NULL
2589	describes	vvz	1053	NULL
3191	determine	vvi	1053	NULL
2583	died	vvn	1053	NULL
2327	causing	vvg	1053	NULL
2400	explained	vvn	1053	NULL
2004	hope	vvi	1052	NULL
3075	noted	vvn	1052	NULL
2166	linked	vvn	1051	NULL
2302	perform	vvi	1045	NULL
2034	arrived	vvn	1045	NULL
5047	thank	vvb	1044	NULL
1987	attract	vvi	1043	NULL
2016	carried	vvd	1043	NULL
2869	explained	vvd	1042	NULL
2050	prepare	vvi	1042	NULL
2651	result	vvi	1042	NULL
2086	developing	vvg	1041	NULL
2698	sent	vvd	1041	NULL
1832	opening	vvg	1040	NULL
2010	considering	vvg	1040	NULL
2149	return	vvb	1038	NULL
2544	promote	vvi	1038	NULL
2015	marked	vvn	1035	NULL
2210	revealed	vvn	1034	NULL
2840	listening	vvg	1033	NULL
2440	spoken	vvn	1033	NULL
2070	calls	vvz	1031	NULL
2075	handle	vvi	1030	NULL
1972	helped	vvd	1030	NULL
2690	supposed	vvn	1028	NULL
3103	worry	vvi	1027	NULL
2053	travel	vvi	1027	NULL
2127	close	vvi	1026	NULL
2367	hear	vvb	1026	NULL
1998	sending	vvg	1025	NULL
3066	claims	vvz	1025	NULL
2539	hoped	vvd	1024	NULL
2165	pull	vvi	1024	NULL
1842	match	vvi	1021	NULL
1900	dropped	vvn	1021	NULL
3545	announced	vvn	1021	NULL
2408	managed	vvd	1020	NULL
1765	joining	vvg	1018	NULL
3203	relating	vvg	1018	NULL
2379	explains	vvz	1018	NULL
1880	settle	vvi	1018	NULL
1830	reveal	vvi	1017	NULL
2305	listen	vvi	1016	NULL
3388	kill	vvi	1015	NULL
2496	realise	vvi	1015	NULL
2476	recognise	vvi	1011	NULL
2156	benefit	vvi	1011	NULL
2123	form	vvb	1010	NULL
5184	replied	vvd	1010	NULL
1798	point	vvi	1010	NULL
2986	mind	vvi	1009	NULL
2210	depend	vvi	1009	NULL
2581	stayed	vvd	1008	NULL
2610	represented	vvn	1007	NULL
2449	play	vvb	1006	NULL
2099	express	vvi	1005	NULL
2321	matter	vvi	1004	NULL
2020	trained	vvn	1004	NULL
2618	undertaken	vvn	1002	NULL
2038	receiving	vvg	1000	NULL
2674	released	vvn	1000	NULL
1941	directed	vvn	999	NULL
2151	adds	vvz	999	NULL
2946	recorded	vvn	997	NULL
1974	offered	vvd	997	NULL
1747	raising	vvg	995	NULL
2116	serving	vvg	994	NULL
2270	staying	vvg	993	NULL
2332	study	vvi	993	NULL
2031	wanting	vvg	992	NULL
2548	sit	vvb	991	NULL
1863	failing	vvg	990	NULL
1993	treat	vvi	988	NULL
2264	suffered	vvd	987	NULL
1966	experienced	vvn	987	NULL
3473	drove	vvd	987	NULL
2280	described	vvd	986	NULL
1925	maintained	vvn	986	NULL
3193	played	vvd	986	NULL
2309	assumed	vvn	985	NULL
1946	speak	vvb	984	NULL
2135	learned	vvn	984	NULL
2404	passed	vvd	984	NULL
1927	move	vvb	984	NULL
2034	turns	vvz	982	NULL
1928	lived	vvn	981	NULL
2256	pointed	vvd	979	NULL
1737	throw	vvi	979	NULL
2731	visited	vvd	978	NULL
1844	leads	vvz	977	NULL
2967	signed	vvn	976	NULL
1983	suffered	vvn	975	NULL
2922	threw	vvd	975	NULL
1712	arrive	vvi	975	NULL
1978	missing	vvg	975	NULL
2355	recognised	vvn	974	NULL
1898	helps	vvz	973	NULL
2018	sought	vvn	973	NULL
2992	issued	vvn	970	NULL
1866	enjoying	vvg	968	NULL
2519	consists	vvz	966	NULL
2334	produces	vvz	966	NULL
1849	produced	vvd	965	NULL
2444	send	vvb	964	NULL
1759	appreciate	vvi	964	NULL
2212	bought	vvd	964	NULL
3239	add	vvb	963	NULL
2231	receive	vvb	963	NULL
1849	collect	vvi	961	NULL
1852	hidden	vvn	959	NULL
2313	wear	vvi	958	NULL
1656	ignore	vvi	957	NULL
1875	pushing	vvg	955	NULL
2166	entered	vvn	955	NULL
1738	succeed	vvi	952	NULL
1700	visiting	vvg	949	NULL
1893	included	vvd	949	NULL
2403	referred	vvn	949	NULL
1771	emerged	vvd	949	NULL
2333	indicate	vvi	948	NULL
2407	choose	vvb	947	NULL
2036	dealt	vvn	946	NULL
1818	report	vvi	945	NULL
1541	shared	vvn	944	NULL
2046	refused	vvd	943	NULL
1592	explaining	vvg	943	NULL
2162	assist	vvi	942	NULL
1672	drop	vvi	941	NULL
2012	confirmed	vvn	941	NULL
1814	retain	vvi	939	NULL
5315	walked	vvd	938	NULL
2242	exist	vvb	937	NULL
2482	insisted	vvd	936	NULL
1767	rely	vvi	935	NULL
3247	occurs	vvz	934	NULL
3166	defined	vvn	934	NULL
1944	representing	vvg	933	NULL
1860	prefer	vvb	932	NULL
2089	produce	vvb	931	NULL
1868	failed	vvd	931	NULL
1930	stay	vvb	929	NULL
1888	spend	vvb	928	NULL
1980	noticed	vvn	928	NULL
1872	controlled	vvn	928	NULL
1589	settled	vvn	926	NULL
3281	love	vvb	924	NULL
1656	resist	vvi	923	NULL
1717	carries	vvz	923	NULL
2913	love	vvi	922	NULL
1525	enjoyed	vvn	920	NULL
3590	stopped	vvd	919	NULL
1635	sets	vvz	918	NULL
2501	dressed	vvn	917	NULL
2226	tends	vvz	915	NULL
2806	associated	vvn	914	NULL
2256	assess	vvi	913	NULL
1461	gained	vvn	913	NULL
1892	concluded	vvd	912	NULL
1847	adopt	vvi	912	NULL
2046	occurred	vvn	911	NULL
1972	reducing	vvg	911	NULL
1825	fails	vvz	910	NULL
2517	writes	vvz	910	NULL
1608	picked	vvn	909	NULL
2244	launched	vvn	909	NULL
3026	liked	vvd	908	NULL
1702	force	vvi	908	NULL
2798	announced	vvd	908	NULL
1811	supply	vvi	907	NULL
1964	miss	vvi	907	NULL
1582	improved	vvn	906	NULL
1894	accept	vvb	906	NULL
1642	attempt	vvi	906	NULL
1891	claimed	vvn	905	NULL
2079	promised	vvd	903	NULL
1817	studying	vvg	903	NULL
2186	secure	vvi	902	NULL
1725	acquired	vvn	902	NULL
1471	fail	vvi	902	NULL
1902	conducted	vvn	902	NULL
1574	continued	vvn	902	NULL
2646	applies	vvz	901	NULL
3044	argued	vvn	899	NULL
1758	seek	vvb	899	NULL
1752	stands	vvz	899	NULL
1961	wanted	vvn	898	NULL
2084	confirmed	vvd	897	NULL
1682	demonstrate	vvi	897	NULL
1519	rest	vvi	896	NULL
2274	indicates	vvz	896	NULL
1693	satisfy	vvi	895	NULL
2655	offers	vvz	893	NULL
1923	represent	vvb	892	NULL
1975	sound	vvi	892	NULL
1976	stop	vvb	892	NULL
1584	deciding	vvg	892	NULL
1488	supporting	vvg	890	NULL
1762	expecting	vvg	888	NULL
1686	fail	vvb	887	NULL
2015	cost	vvi	887	NULL
1492	discussing	vvg	886	NULL
1645	saved	vvn	886	NULL
2021	pulling	vvg	886	NULL
1563	struck	vvn	886	NULL
2745	sleep	vvi	886	NULL
1562	picking	vvg	884	NULL
